Time,chan1,chan2,chan3,chan4,chan5,chan6,chan7,chan8,Sample_rate
3.5099999999999474, -165.58, -160.19, -123.52, -223.68,0.000,0.000,0.000,0.000,200.0 
3.5149999999999473, -159.04, -159.13, -111.37, -209.73,0.000,0.000,0.000,0.000,200.0 
3.519999999999947, -155.07, -156.71, -112.94, -221.43,0.000,0.000,0.000,0.000,200.0 
3.524999999999947, -161.82, -159.86, -138.27, -239.52,0.000,0.000,0.000,0.000,200.0 
3.529999999999947, -152.21, -154.85, -118.50, -222.70,0.000,0.000,0.000,0.000,200.0 
3.534999999999947, -158.16, -155.68, -116.18, -225.49,0.000,0.000,0.000,0.000,200.0 
3.5399999999999467, -152.54, -153.66, -111.82, -221.37,0.000,0.000,0.000,0.000,200.0 
3.5449999999999466, -164.42, -165.14, -104.51, -222.73,0.000,0.000,0.000,0.000,200.0 
3.5499999999999465, -161.49, -162.59, -112.74, -227.81,0.000,0.000,0.000,0.000,200.0 
3.5549999999999464, -161.10, -163.97, -122.97, -231.85,0.000,0.000,0.000,0.000,200.0 
3.5599999999999463, -159.25, -161.18, -124.90, -224.19,0.000,0.000,0.000,0.000,200.0 
3.564999999999946, -165.54, -162.58, -118.01, -223.92,0.000,0.000,0.000,0.000,200.0 
3.569999999999946, -161.24, -164.77, -114.27, -231.58,0.000,0.000,0.000,0.000,200.0 
3.574999999999946, -162.63, -168.05, -124.49, -229.64,0.000,0.000,0.000,0.000,200.0 
3.579999999999946, -168.94, -172.47, -145.78, -237.25,0.000,0.000,0.000,0.000,200.0 
3.584999999999946, -170.50, -172.06, -136.80, -231.16,0.000,0.000,0.000,0.000,200.0 
3.5899999999999457, -166.36, -167.16, -124.64, -217.47,0.000,0.000,0.000,0.000,200.0 
3.5949999999999456, -171.58, -170.17, -118.00, -225.07,0.000,0.000,0.000,0.000,200.0 
3.5999999999999455, -169.88, -167.39, -128.06, -228.68,0.000,0.000,0.000,0.000,200.0 
3.6049999999999454, -166.97, -164.10, -133.67, -225.15,0.000,0.000,0.000,0.000,200.0 
3.6099999999999453, -160.55, -158.76, -138.56, -224.83,0.000,0.000,0.000,0.000,200.0 
3.614999999999945, -164.30, -163.56, -125.74, -223.86,0.000,0.000,0.000,0.000,200.0 
3.619999999999945, -169.08, -163.60, -127.09, -232.86,0.000,0.000,0.000,0.000,200.0 
3.624999999999945, -165.73, -163.25, -137.93, -228.54,0.000,0.000,0.000,0.000,200.0 
3.629999999999945, -169.56, -168.77, -135.51, -232.31,0.000,0.000,0.000,0.000,200.0 
3.6349999999999447, -167.44, -163.81, -130.66, -227.58,0.000,0.000,0.000,0.000,200.0 
3.6399999999999446, -161.00, -161.34, -129.23, -224.88,0.000,0.000,0.000,0.000,200.0 
3.6449999999999445, -158.91, -157.33, -118.90, -225.20,0.000,0.000,0.000,0.000,200.0 
3.6499999999999444, -162.03, -167.71, -121.18, -232.31,0.000,0.000,0.000,0.000,200.0 
3.6549999999999443, -165.59, -165.40, -120.62, -231.07,0.000,0.000,0.000,0.000,200.0 
3.659999999999944, -164.51, -162.94, -128.27, -227.34,0.000,0.000,0.000,0.000,200.0 
3.664999999999944, -166.89, -159.48, -126.75, -229.88,0.000,0.000,0.000,0.000,200.0 
3.669999999999944, -172.42, -170.44, -133.68, -234.34,0.000,0.000,0.000,0.000,200.0 
3.674999999999944, -161.52, -162.85, -130.99, -229.63,0.000,0.000,0.000,0.000,200.0 
3.6799999999999438, -162.23, -164.29, -127.56, -231.39,0.000,0.000,0.000,0.000,200.0 
3.6849999999999437, -166.38, -168.05, -121.94, -228.21,0.000,0.000,0.000,0.000,200.0 
3.6899999999999435, -160.25, -158.74, -130.01, -222.77,0.000,0.000,0.000,0.000,200.0 
3.6949999999999434, -162.65, -165.64, -145.88, -237.20,0.000,0.000,0.000,0.000,200.0 
3.6999999999999433, -170.86, -172.35, -148.63, -238.64,0.000,0.000,0.000,0.000,200.0 
3.7049999999999432, -169.34, -166.41, -134.36, -232.91,0.000,0.000,0.000,0.000,200.0 
3.709999999999943, -165.68, -163.74, -134.49, -237.62,0.000,0.000,0.000,0.000,200.0 
3.714999999999943, -162.33, -159.71, -125.28, -231.20,0.000,0.000,0.000,0.000,200.0 
3.719999999999943, -155.22, -160.34, -125.38, -224.71,0.000,0.000,0.000,0.000,200.0 
3.724999999999943, -165.07, -162.61, -124.49, -232.66,0.000,0.000,0.000,0.000,200.0 
3.7299999999999427, -171.98, -174.44, -128.33, -234.99,0.000,0.000,0.000,0.000,200.0 
3.7349999999999426, -173.04, -171.01, -136.09, -240.47,0.000,0.000,0.000,0.000,200.0 
3.7399999999999425, -167.80, -170.47, -124.29, -234.98,0.000,0.000,0.000,0.000,200.0 
3.7449999999999424, -171.34, -170.17, -137.25, -227.07,0.000,0.000,0.000,0.000,200.0 
3.7499999999999423, -165.16, -162.47, -128.03, -229.98,0.000,0.000,0.000,0.000,200.0 
3.754999999999942, -162.04, -166.76, -127.38, -231.75,0.000,0.000,0.000,0.000,200.0 
3.759999999999942, -170.87, -170.90, -133.67, -232.99,0.000,0.000,0.000,0.000,200.0 
3.764999999999942, -168.92, -169.80, -138.49, -245.72,0.000,0.000,0.000,0.000,200.0 
3.769999999999942, -169.64, -173.83, -121.66, -227.80,0.000,0.000,0.000,0.000,200.0 
3.7749999999999417, -165.27, -168.53, -136.61, -239.13,0.000,0.000,0.000,0.000,200.0 
3.7799999999999416, -168.75, -167.55, -126.78, -227.26,0.000,0.000,0.000,0.000,200.0 
3.7849999999999415, -168.94, -162.37, -127.72, -231.40,0.000,0.000,0.000,0.000,200.0 
3.7899999999999414, -180.00, -174.54, -135.63, -235.09,0.000,0.000,0.000,0.000,200.0 
3.7949999999999413, -163.46, -158.22, -112.34, -216.83,0.000,0.000,0.000,0.000,200.0 
3.799999999999941, -165.89, -166.45, -126.39, -218.96,0.000,0.000,0.000,0.000,200.0 
3.804999999999941, -168.35, -164.64, -126.54, -223.23,0.000,0.000,0.000,0.000,200.0 
3.809999999999941, -177.80, -171.18, -147.25, -237.20,0.000,0.000,0.000,0.000,200.0 
3.814999999999941, -171.43, -164.23, -126.94, -229.08,0.000,0.000,0.000,0.000,200.0 
3.8199999999999408, -171.80, -165.48, -124.74, -228.24,0.000,0.000,0.000,0.000,200.0 
3.8249999999999407, -167.63, -162.12, -122.48, -222.59,0.000,0.000,0.000,0.000,200.0 
3.8299999999999406, -168.31, -163.02, -124.96, -221.24,0.000,0.000,0.000,0.000,200.0 
3.8349999999999405, -172.68, -167.15, -113.71, -223.54,0.000,0.000,0.000,0.000,200.0 
3.8399999999999403, -169.44, -167.51, -145.94, -241.39,0.000,0.000,0.000,0.000,200.0 
3.8449999999999402, -176.51, -171.82, -148.20, -246.37,0.000,0.000,0.000,0.000,200.0 
3.84999999999994, -170.43, -168.83, -137.72, -237.64,0.000,0.000,0.000,0.000,200.0 
3.85499999999994, -167.16, -166.27, -127.09, -233.64,0.000,0.000,0.000,0.000,200.0 
3.85999999999994, -169.99, -171.22, -129.00, -235.33,0.000,0.000,0.000,0.000,200.0 
3.86499999999994, -168.66, -163.08, -126.40, -226.63,0.000,0.000,0.000,0.000,200.0 
3.8699999999999397, -174.18, -163.24, -127.62, -231.73,0.000,0.000,0.000,0.000,200.0 
3.8749999999999396, -168.13, -164.19, -127.46, -237.79,0.000,0.000,0.000,0.000,200.0 
3.8799999999999395, -167.83, -163.20, -126.70, -239.89,0.000,0.000,0.000,0.000,200.0 
3.8849999999999394, -175.70, -166.42, -135.85, -228.45,0.000,0.000,0.000,0.000,200.0 
3.8899999999999393, -171.43, -167.97, -134.22, -235.08,0.000,0.000,0.000,0.000,200.0 
3.894999999999939, -174.29, -171.39, -130.48, -229.28,0.000,0.000,0.000,0.000,200.0 
3.899999999999939, -163.95, -164.64, -127.49, -220.98,0.000,0.000,0.000,0.000,200.0 
3.904999999999939, -168.63, -166.74, -127.12, -229.02,0.000,0.000,0.000,0.000,200.0 
3.909999999999939, -164.44, -165.03, -139.24, -240.57,0.000,0.000,0.000,0.000,200.0 
3.9149999999999388, -167.23, -167.68, -124.72, -223.62,0.000,0.000,0.000,0.000,200.0 
3.9199999999999386, -169.02, -167.36, -122.57, -229.86,0.000,0.000,0.000,0.000,200.0 
3.9249999999999385, -170.19, -167.11, -125.97, -223.53,0.000,0.000,0.000,0.000,200.0 
3.9299999999999384, -173.05, -168.19, -130.67, -231.11,0.000,0.000,0.000,0.000,200.0 
3.9349999999999383, -173.42, -170.29, -134.09, -230.82,0.000,0.000,0.000,0.000,200.0 
3.939999999999938, -167.09, -168.12, -133.11, -237.99,0.000,0.000,0.000,0.000,200.0 
3.944999999999938, -163.30, -159.35, -127.48, -228.67,0.000,0.000,0.000,0.000,200.0 
3.949999999999938, -165.88, -161.96, -133.72, -233.29,0.000,0.000,0.000,0.000,200.0 
3.954999999999938, -164.21, -161.50, -125.11, -224.55,0.000,0.000,0.000,0.000,200.0 
3.959999999999938, -164.96, -163.51, -127.92, -226.85,0.000,0.000,0.000,0.000,200.0 
3.9649999999999377, -165.51, -162.62, -120.73, -222.37,0.000,0.000,0.000,0.000,200.0 
3.9699999999999376, -166.55, -167.95, -128.67, -224.27,0.000,0.000,0.000,0.000,200.0 
3.9749999999999375, -158.09, -157.63, -138.72, -233.92,0.000,0.000,0.000,0.000,200.0 
3.9799999999999374, -162.66, -166.49, -129.20, -233.59,0.000,0.000,0.000,0.000,200.0 
3.9849999999999373, -164.28, -160.48, -115.24, -226.05,0.000,0.000,0.000,0.000,200.0 
3.989999999999937, -177.84, -174.33, -145.62, -235.09,0.000,0.000,0.000,0.000,200.0 
3.994999999999937, -167.55, -165.32, -127.20, -217.62,0.000,0.000,0.000,0.000,200.0 
3.999999999999937, -164.60, -161.26, -111.18, -217.55,0.000,0.000,0.000,0.000,200.0 
4.004999999999937, -164.79, -159.48, -115.19, -220.48,0.000,0.000,0.000,0.000,200.0 
4.009999999999937, -160.18, -157.29, -125.50, -219.96,0.000,0.000,0.000,0.000,200.0 
4.014999999999937, -158.31, -156.83, -124.04, -221.39,0.000,0.000,0.000,0.000,200.0 
4.0199999999999365, -165.00, -167.13, -140.98, -235.11,0.000,0.000,0.000,0.000,200.0 
4.024999999999936, -170.42, -170.75, -138.24, -237.18,0.000,0.000,0.000,0.000,200.0 
4.029999999999936, -175.86, -168.93, -133.70, -232.81,0.000,0.000,0.000,0.000,200.0 
4.034999999999936, -170.69, -168.93, -126.82, -227.23,0.000,0.000,0.000,0.000,200.0 
4.039999999999936, -172.80, -167.69, -124.25, -234.57,0.000,0.000,0.000,0.000,200.0 
4.044999999999936, -165.68, -161.46, -112.57, -227.71,0.000,0.000,0.000,0.000,200.0 
4.049999999999936, -166.71, -160.76, -114.33, -228.62,0.000,0.000,0.000,0.000,200.0 
4.054999999999936, -168.22, -169.43, -137.32, -238.36,0.000,0.000,0.000,0.000,200.0 
4.059999999999936, -175.73, -175.02, -139.79, -244.02,0.000,0.000,0.000,0.000,200.0 
4.0649999999999356, -173.58, -170.01, -128.84, -234.21,0.000,0.000,0.000,0.000,200.0 
4.0699999999999354, -173.06, -170.33, -132.32, -234.62,0.000,0.000,0.000,0.000,200.0 
4.074999999999935, -166.49, -169.56, -112.10, -226.28,0.000,0.000,0.000,0.000,200.0 
4.079999999999935, -168.66, -167.20, -126.02, -235.92,0.000,0.000,0.000,0.000,200.0 
4.084999999999935, -171.22, -169.55, -149.10, -240.00,0.000,0.000,0.000,0.000,200.0 
4.089999999999935, -169.25, -164.42, -125.63, -228.16,0.000,0.000,0.000,0.000,200.0 
4.094999999999935, -166.77, -169.17, -124.46, -239.16,0.000,0.000,0.000,0.000,200.0 
4.099999999999935, -177.30, -177.44, -151.71, -246.40,0.000,0.000,0.000,0.000,200.0 
4.104999999999935, -169.38, -165.71, -146.46, -239.44,0.000,0.000,0.000,0.000,200.0 
4.109999999999935, -170.30, -170.14, -139.27, -241.36,0.000,0.000,0.000,0.000,200.0 
4.1149999999999345, -169.24, -167.07, -128.99, -231.26,0.000,0.000,0.000,0.000,200.0 
4.119999999999934, -172.27, -174.24, -129.94, -230.77,0.000,0.000,0.000,0.000,200.0 
4.124999999999934, -167.84, -163.50, -133.16, -236.57,0.000,0.000,0.000,0.000,200.0 
4.129999999999934, -169.77, -166.38, -138.32, -236.86,0.000,0.000,0.000,0.000,200.0 
4.134999999999934, -161.44, -161.67, -120.75, -224.16,0.000,0.000,0.000,0.000,200.0 
4.139999999999934, -169.02, -165.07, -127.56, -226.45,0.000,0.000,0.000,0.000,200.0 
4.144999999999934, -165.23, -163.57, -132.52, -229.53,0.000,0.000,0.000,0.000,200.0 
4.149999999999934, -170.38, -164.22, -125.19, -226.50,0.000,0.000,0.000,0.000,200.0 
4.154999999999934, -160.38, -160.64, -122.58, -226.76,0.000,0.000,0.000,0.000,200.0 
4.1599999999999335, -161.69, -160.79, -130.10, -234.45,0.000,0.000,0.000,0.000,200.0 
4.164999999999933, -158.21, -153.42, -117.10, -226.86,0.000,0.000,0.000,0.000,200.0 
4.169999999999933, -166.38, -171.36, -141.20, -238.97,0.000,0.000,0.000,0.000,200.0 
4.174999999999933, -156.02, -159.05, -119.95, -223.38,0.000,0.000,0.000,0.000,200.0 
4.179999999999933, -165.24, -166.27, -114.43, -221.55,0.000,0.000,0.000,0.000,200.0 
4.184999999999933, -167.27, -167.58, -136.97, -233.98,0.000,0.000,0.000,0.000,200.0 
4.189999999999933, -172.19, -170.44, -139.17, -241.70,0.000,0.000,0.000,0.000,200.0 
4.194999999999933, -166.23, -166.67, -135.90, -241.66,0.000,0.000,0.000,0.000,200.0 
4.199999999999933, -161.84, -160.47, -144.69, -242.65,0.000,0.000,0.000,0.000,200.0 
4.204999999999933, -163.65, -160.76, -132.97, -236.88,0.000,0.000,0.000,0.000,200.0 
4.2099999999999325, -168.59, -163.85, -128.28, -230.63,0.000,0.000,0.000,0.000,200.0 
4.214999999999932, -157.25, -161.85, -111.14, -218.19,0.000,0.000,0.000,0.000,200.0 
4.219999999999932, -164.75, -163.45, -119.78, -222.70,0.000,0.000,0.000,0.000,200.0 
4.224999999999932, -171.36, -168.54, -135.64, -231.03,0.000,0.000,0.000,0.000,200.0 
4.229999999999932, -170.65, -170.68, -133.89, -229.88,0.000,0.000,0.000,0.000,200.0 
4.234999999999932, -150.97, -160.05, -118.08, -221.64,0.000,0.000,0.000,0.000,200.0 
4.239999999999932, -160.54, -165.00, -124.82, -229.28,0.000,0.000,0.000,0.000,200.0 
4.244999999999932, -163.37, -163.52, -143.01, -238.13,0.000,0.000,0.000,0.000,200.0 
4.249999999999932, -168.07, -172.86, -147.20, -249.92,0.000,0.000,0.000,0.000,200.0 
4.2549999999999315, -156.24, -162.86, -124.15, -225.76,0.000,0.000,0.000,0.000,200.0 
4.259999999999931, -161.24, -161.57, -123.18, -221.44,0.000,0.000,0.000,0.000,200.0 
4.264999999999931, -161.78, -159.71, -124.60, -229.43,0.000,0.000,0.000,0.000,200.0 
4.269999999999931, -163.61, -166.86, -130.71, -225.84,0.000,0.000,0.000,0.000,200.0 
4.274999999999931, -159.95, -164.88, -128.76, -225.30,0.000,0.000,0.000,0.000,200.0 
4.279999999999931, -156.16, -158.29, -121.20, -230.03,0.000,0.000,0.000,0.000,200.0 
4.284999999999931, -157.32, -157.43, -119.06, -227.36,0.000,0.000,0.000,0.000,200.0 
4.289999999999931, -161.01, -161.02, -123.90, -226.89,0.000,0.000,0.000,0.000,200.0 
4.294999999999931, -160.58, -158.50, -125.48, -239.54,0.000,0.000,0.000,0.000,200.0 
4.2999999999999305, -157.24, -155.66, -119.10, -226.68,0.000,0.000,0.000,0.000,200.0 
4.30499999999993, -158.01, -154.82, -127.72, -227.44,0.000,0.000,0.000,0.000,200.0 
4.30999999999993, -153.60, -155.46, -120.73, -226.96,0.000,0.000,0.000,0.000,200.0 
4.31499999999993, -155.37, -157.33, -109.57, -213.63,0.000,0.000,0.000,0.000,200.0 
4.31999999999993, -161.83, -159.74, -112.56, -220.59,0.000,0.000,0.000,0.000,200.0 
4.32499999999993, -161.13, -157.64, -145.93, -245.23,0.000,0.000,0.000,0.000,200.0 
4.32999999999993, -168.36, -165.25, -153.17, -244.31,0.000,0.000,0.000,0.000,200.0 
4.33499999999993, -158.81, -158.46, -140.86, -230.31,0.000,0.000,0.000,0.000,200.0 
4.33999999999993, -160.79, -161.47, -128.59, -228.10,0.000,0.000,0.000,0.000,200.0 
4.34499999999993, -159.58, -156.95, -123.38, -223.11,0.000,0.000,0.000,0.000,200.0 
4.3499999999999295, -161.26, -160.24, -125.21, -224.25,0.000,0.000,0.000,0.000,200.0 
4.354999999999929, -163.88, -168.38, -117.58, -217.88,0.000,0.000,0.000,0.000,200.0 
4.359999999999929, -169.51, -169.08, -123.52, -224.92,0.000,0.000,0.000,0.000,200.0 
4.364999999999929, -169.57, -168.56, -129.42, -230.41,0.000,0.000,0.000,0.000,200.0 
4.369999999999929, -161.39, -160.97, -122.65, -224.50,0.000,0.000,0.000,0.000,200.0 
4.374999999999929, -156.47, -155.99, -110.84, -212.99,0.000,0.000,0.000,0.000,200.0 
4.379999999999929, -162.59, -159.72, -119.91, -222.13,0.000,0.000,0.000,0.000,200.0 
4.384999999999929, -158.02, -160.80, -132.74, -227.66,0.000,0.000,0.000,0.000,200.0 
4.389999999999929, -161.52, -160.19, -123.99, -228.05,0.000,0.000,0.000,0.000,200.0 
4.3949999999999285, -161.40, -160.49, -126.99, -232.70,0.000,0.000,0.000,0.000,200.0 
4.399999999999928, -161.54, -160.94, -133.16, -227.87,0.000,0.000,0.000,0.000,200.0 
4.404999999999928, -165.37, -159.37, -130.08, -228.82,0.000,0.000,0.000,0.000,200.0 
4.409999999999928, -169.25, -173.51, -135.20, -232.43,0.000,0.000,0.000,0.000,200.0 
4.414999999999928, -163.52, -163.61, -124.83, -228.79,0.000,0.000,0.000,0.000,200.0 
4.419999999999928, -163.40, -159.83, -128.78, -224.56,0.000,0.000,0.000,0.000,200.0 
4.424999999999928, -170.67, -165.47, -140.14, -232.29,0.000,0.000,0.000,0.000,200.0 
4.429999999999928, -166.09, -160.55, -123.41, -225.18,0.000,0.000,0.000,0.000,200.0 
4.434999999999928, -160.03, -157.80, -111.97, -227.61,0.000,0.000,0.000,0.000,200.0 
4.439999999999928, -159.45, -157.83, -121.39, -227.08,0.000,0.000,0.000,0.000,200.0 
4.4449999999999275, -164.52, -157.07, -132.22, -236.11,0.000,0.000,0.000,0.000,200.0 
4.449999999999927, -158.09, -162.07, -120.71, -229.57,0.000,0.000,0.000,0.000,200.0 
4.454999999999927, -157.14, -157.79, -122.87, -222.81,0.000,0.000,0.000,0.000,200.0 
4.459999999999927, -162.98, -162.92, -132.63, -229.63,0.000,0.000,0.000,0.000,200.0 
4.464999999999927, -161.01, -161.08, -122.83, -225.64,0.000,0.000,0.000,0.000,200.0 
4.469999999999927, -168.59, -163.50, -134.46, -228.00,0.000,0.000,0.000,0.000,200.0 
4.474999999999927, -153.38, -154.43, -121.07, -226.67,0.000,0.000,0.000,0.000,200.0 
4.479999999999927, -157.73, -157.20, -130.00, -233.27,0.000,0.000,0.000,0.000,200.0 
4.484999999999927, -161.73, -162.08, -137.93, -235.66,0.000,0.000,0.000,0.000,200.0 
4.4899999999999265, -158.36, -158.24, -113.96, -221.69,0.000,0.000,0.000,0.000,200.0 
4.494999999999926, -155.48, -152.93, -123.19, -225.52,0.000,0.000,0.000,0.000,200.0 
4.499999999999926, -162.59, -167.85, -150.48, -241.99,0.000,0.000,0.000,0.000,200.0 
4.504999999999926, -163.98, -161.67, -135.10, -237.45,0.000,0.000,0.000,0.000,200.0 
4.509999999999926, -169.30, -168.43, -140.02, -238.20,0.000,0.000,0.000,0.000,200.0 
4.514999999999926, -159.69, -158.15, -131.04, -232.12,0.000,0.000,0.000,0.000,200.0 
4.519999999999926, -157.25, -157.25, -122.84, -226.75,0.000,0.000,0.000,0.000,200.0 
4.524999999999926, -165.68, -162.31, -125.31, -230.31,0.000,0.000,0.000,0.000,200.0 
4.529999999999926, -165.74, -167.21, -142.31, -234.37,0.000,0.000,0.000,0.000,200.0 
4.5349999999999255, -164.36, -165.18, -131.04, -232.08,0.000,0.000,0.000,0.000,200.0 
4.539999999999925, -162.77, -161.12, -130.67, -231.58,0.000,0.000,0.000,0.000,200.0 
4.544999999999925, -166.27, -163.70, -118.12, -225.54,0.000,0.000,0.000,0.000,200.0 
4.549999999999925, -169.91, -168.32, -132.45, -240.61,0.000,0.000,0.000,0.000,200.0 
4.554999999999925, -167.44, -168.67, -127.25, -231.39,0.000,0.000,0.000,0.000,200.0 
4.559999999999925, -168.14, -163.21, -134.22, -231.56,0.000,0.000,0.000,0.000,200.0 
4.564999999999925, -175.15, -165.77, -139.15, -239.94,0.000,0.000,0.000,0.000,200.0 
4.569999999999925, -172.46, -168.04, -135.41, -235.12,0.000,0.000,0.000,0.000,200.0 
4.574999999999925, -158.88, -158.46, -122.70, -228.54,0.000,0.000,0.000,0.000,200.0 
4.579999999999925, -162.44, -163.87, -110.01, -225.59,0.000,0.000,0.000,0.000,200.0 
4.5849999999999245, -164.64, -160.55, -132.90, -230.56,0.000,0.000,0.000,0.000,200.0 
4.589999999999924, -159.52, -161.58, -120.76, -225.40,0.000,0.000,0.000,0.000,200.0 
4.594999999999924, -155.34, -155.74, -122.72, -225.29,0.000,0.000,0.000,0.000,200.0 
4.599999999999924, -166.38, -162.18, -139.99, -238.51,0.000,0.000,0.000,0.000,200.0 
4.604999999999924, -165.81, -162.61, -134.81, -232.66,0.000,0.000,0.000,0.000,200.0 
4.609999999999924, -163.64, -164.16, -127.09, -230.58,0.000,0.000,0.000,0.000,200.0 
4.614999999999924, -160.62, -163.50, -127.57, -230.86,0.000,0.000,0.000,0.000,200.0 
4.619999999999924, -165.09, -164.93, -120.14, -217.86,0.000,0.000,0.000,0.000,200.0 
4.624999999999924, -159.88, -153.84, -123.08, -225.34,0.000,0.000,0.000,0.000,200.0 
4.6299999999999235, -161.78, -162.15, -132.55, -227.04,0.000,0.000,0.000,0.000,200.0 
4.634999999999923, -163.83, -160.51, -123.22, -225.03,0.000,0.000,0.000,0.000,200.0 
4.639999999999923, -168.08, -163.72, -125.63, -231.64,0.000,0.000,0.000,0.000,200.0 
4.644999999999923, -166.36, -164.88, -124.80, -222.66,0.000,0.000,0.000,0.000,200.0 
4.649999999999923, -171.17, -167.78, -146.83, -234.95,0.000,0.000,0.000,0.000,200.0 
4.654999999999923, -162.94, -164.13, -123.59, -226.31,0.000,0.000,0.000,0.000,200.0 
4.659999999999923, -161.07, -160.86, -131.27, -233.52,0.000,0.000,0.000,0.000,200.0 
4.664999999999923, -161.37, -159.32, -131.92, -234.31,0.000,0.000,0.000,0.000,200.0 
4.669999999999923, -154.95, -159.88, -112.75, -216.23,0.000,0.000,0.000,0.000,200.0 
4.6749999999999226, -154.83, -161.43, -131.70, -226.27,0.000,0.000,0.000,0.000,200.0 
4.6799999999999224, -155.66, -160.60, -127.48, -227.06,0.000,0.000,0.000,0.000,200.0 
4.684999999999922, -162.53, -171.32, -130.95, -226.87,0.000,0.000,0.000,0.000,200.0 
4.689999999999922, -176.84, -176.67, -131.01, -227.29,0.000,0.000,0.000,0.000,200.0 
4.694999999999922, -162.40, -154.79, -128.37, -236.08,0.000,0.000,0.000,0.000,200.0 
4.699999999999922, -164.61, -168.61, -121.31, -233.20,0.000,0.000,0.000,0.000,200.0 
4.704999999999922, -172.71, -168.63, -143.18, -236.58,0.000,0.000,0.000,0.000,200.0 
4.709999999999922, -170.50, -164.50, -128.23, -233.08,0.000,0.000,0.000,0.000,200.0 
4.714999999999922, -161.74, -158.48, -129.18, -234.48,0.000,0.000,0.000,0.000,200.0 
4.719999999999922, -162.89, -165.46, -121.75, -227.60,0.000,0.000,0.000,0.000,200.0 
4.7249999999999215, -173.71, -170.20, -132.53, -227.68,0.000,0.000,0.000,0.000,200.0 
4.729999999999921, -164.20, -166.09, -128.54, -216.67,0.000,0.000,0.000,0.000,200.0 
4.734999999999921, -160.96, -158.55, -119.60, -223.94,0.000,0.000,0.000,0.000,200.0 
4.739999999999921, -159.98, -156.37, -112.37, -224.29,0.000,0.000,0.000,0.000,200.0 
4.744999999999921, -166.35, -167.04, -119.91, -222.59,0.000,0.000,0.000,0.000,200.0 
4.749999999999921, -168.45, -165.96, -120.68, -224.10,0.000,0.000,0.000,0.000,200.0 
4.754999999999921, -165.36, -165.86, -124.54, -228.84,0.000,0.000,0.000,0.000,200.0 
4.759999999999921, -156.29, -159.68, -121.86, -224.82,0.000,0.000,0.000,0.000,200.0 
4.764999999999921, -169.27, -167.53, -130.40, -233.28,0.000,0.000,0.000,0.000,200.0 
4.7699999999999205, -152.58, -153.96, -107.84, -212.87,0.000,0.000,0.000,0.000,200.0 
4.77499999999992, -155.91, -159.01, -111.61, -226.04,0.000,0.000,0.000,0.000,200.0 
4.77999999999992, -157.76, -156.87, -125.22, -228.55,0.000,0.000,0.000,0.000,200.0 
4.78499999999992, -168.00, -163.82, -132.56, -229.54,0.000,0.000,0.000,0.000,200.0 
4.78999999999992, -170.51, -171.49, -131.22, -229.01,0.000,0.000,0.000,0.000,200.0 
4.79499999999992, -166.53, -166.68, -119.11, -214.90,0.000,0.000,0.000,0.000,200.0 
4.79999999999992, -169.92, -169.56, -141.37, -229.45,0.000,0.000,0.000,0.000,200.0 
4.80499999999992, -171.29, -172.24, -148.71, -232.54,0.000,0.000,0.000,0.000,200.0 
4.80999999999992, -174.25, -169.18, -134.00, -231.82,0.000,0.000,0.000,0.000,200.0 
4.81499999999992, -166.66, -167.57, -124.86, -228.62,0.000,0.000,0.000,0.000,200.0 
4.8199999999999195, -163.85, -163.72, -131.91, -229.59,0.000,0.000,0.000,0.000,200.0 
4.824999999999919, -158.40, -158.65, -124.23, -231.11,0.000,0.000,0.000,0.000,200.0 
4.829999999999919, -159.90, -161.50, -119.98, -230.70,0.000,0.000,0.000,0.000,200.0 
4.834999999999919, -158.48, -158.81, -123.09, -237.29,0.000,0.000,0.000,0.000,200.0 
4.839999999999919, -162.56, -160.94, -131.11, -239.60,0.000,0.000,0.000,0.000,200.0 
4.844999999999919, -168.17, -165.32, -137.78, -236.58,0.000,0.000,0.000,0.000,200.0 
4.849999999999919, -170.42, -168.35, -131.21, -235.50,0.000,0.000,0.000,0.000,200.0 
4.854999999999919, -166.47, -168.05, -128.43, -233.24,0.000,0.000,0.000,0.000,200.0 
4.859999999999919, -161.11, -160.19, -119.79, -223.88,0.000,0.000,0.000,0.000,200.0 
4.8649999999999185, -163.85, -163.18, -129.01, -227.18,0.000,0.000,0.000,0.000,200.0 
4.869999999999918, -161.36, -161.68, -133.15, -224.17,0.000,0.000,0.000,0.000,200.0 
4.874999999999918, -166.34, -167.75, -130.95, -235.05,0.000,0.000,0.000,0.000,200.0 
4.879999999999918, -165.22, -168.01, -119.55, -229.54,0.000,0.000,0.000,0.000,200.0 
4.884999999999918, -163.44, -162.04, -124.27, -230.70,0.000,0.000,0.000,0.000,200.0 
4.889999999999918, -163.70, -165.51, -117.56, -220.64,0.000,0.000,0.000,0.000,200.0 
4.894999999999918, -155.47, -156.97, -109.24, -213.30,0.000,0.000,0.000,0.000,200.0 
4.899999999999918, -158.23, -159.46, -106.19, -213.67,0.000,0.000,0.000,0.000,200.0 
4.904999999999918, -162.73, -162.85, -113.46, -224.30,0.000,0.000,0.000,0.000,200.0 
4.9099999999999175, -167.10, -168.16, -134.91, -233.86,0.000,0.000,0.000,0.000,200.0 
4.914999999999917, -158.27, -156.46, -104.56, -219.26,0.000,0.000,0.000,0.000,200.0 
4.919999999999917, -153.36, -155.70, -118.19, -222.16,0.000,0.000,0.000,0.000,200.0 
